S1,S2
0.050505050505050504,1.0606060606060606
0.050505050505050504,1.1111111111111112
0.050505050505050504,1.1616161616161615
0.050505050505050504,1.2121212121212122
0.050505050505050504,1.2626262626262625
0.050505050505050504,1.3131313131313131
0.050505050505050504,1.3636363636363635
0.050505050505050504,1.4141414141414141
0.050505050505050504,1.4646464646464645
0.050505050505050504,1.5151515151515151
0.050505050505050504,1.5656565656565655
0.050505050505050504,1.6161616161616161
0.050505050505050504,1.6666666666666667
0.050505050505050504,1.7171717171717171
0.050505050505050504,1.7676767676767677
0.050505050505050504,1.8181818181818181
0.050505050505050504,1.8686868686868687
0.050505050505050504,1.9191919191919191
0.050505050505050504,1.9696969696969697
0.050505050505050504,2.0202020202020203
0.050505050505050504,2.0707070707070705
0.050505050505050504,2.121212121212121
0.050505050505050504,2.1717171717171717
0.050505050505050504,2.2222222222222223
0.050505050505050504,2.2727272727272725
0.050505050505050504,2.323232323232323
0.050505050505050504,2.3737373737373737
0.050505050505050504,2.4242424242424243
0.050505050505050504,2.474747474747475
0.050505050505050504,2.525252525252525
0.050505050505050504,2.5757575757575757
0.050505050505050504,2.6262626262626263
0.050505050505050504,2.676767676767677
0.050505050505050504,2.727272727272727
0.050505050505050504,2.7777777777777777
0.050505050505050504,2.8282828282828283
0.050505050505050504,2.878787878787879
0.050505050505050504,2.929292929292929
0.050505050505050504,2.9797979797979797
0.050505050505050504,3.0303030303030303
0.050505050505050504,3.080808080808081
0.050505050505050504,3.131313131313131
0.050505050505050504,3.1818181818181817
0.050505050505050504,3.2323232323232323
0.050505050505050504,3.282828282828283
0.050505050505050504,3.3333333333333335
0.050505050505050504,3.3838383838383836
0.050505050505050504,3.4343434343434343
0.050505050505050504,3.484848484848485
0.050505050505050504,3.5353535353535355
0.050505050505050504,3.5858585858585856
0.050505050505050504,3.6363636363636362
0.050505050505050504,3.686868686868687
0.050505050505050504,3.7373737373737375
0.050505050505050504,3.7878787878787876
0.050505050505050504,3.8383838383838382
0.050505050505050504,3.888888888888889
0.050505050505050504,3.9393939393939394
0.050505050505050504,3.9898989898989896
0.050505050505050504,4.040404040404041
0.050505050505050504,4.090909090909091
0.050505050505050504,4.141414141414141
0.050505050505050504,4.191919191919192
0.050505050505050504,4.242424242424242
0.050505050505050504,4.292929292929293
0.050505050505050504,4.343434343434343
0.050505050505050504,4.393939393939394
0.050505050505050504,4.444444444444445
0.050505050505050504,4.494949494949495
0.050505050505050504,4.545454545454545
0.050505050505050504,4.595959595959596
0.050505050505050504,4.646464646464646
0.050505050505050504,4.696969696969697
0.050505050505050504,4.747474747474747
0.050505050505050504,4.797979797979798
0.050505050505050504,4.848484848484849
0.050505050505050504,4.898989898989899
0.050505050505050504,4.94949494949495
0.050505050505050504,5.0
0.10101010101010101,0.10101010101010101
0.10101010101010101,0.15151515151515152
0.10101010101010101,0.20202020202020202
0.10101010101010101,0.25252525252525254
0.10101010101010101,0.30303030303030304
0.10101010101010101,0.35353535353535354
0.10101010101010101,0.40404040404040403
0.10101010101010101,0.45454545454545453
0.10101010101010101,0.5050505050505051
0.10101010101010101,0.5555555555555556
0.10101010101010101,0.6060606060606061
0.10101010101010101,0.6565656565656566
0.10101010101010101,0.7070707070707071
0.10101010101010101,0.7575757575757576
0.10101010101010101,0.8080808080808081
0.10101010101010101,0.8585858585858586
0.10101010101010101,0.9090909090909091
0.10101010101010101,0.9595959595959596
0.10101010101010101,1.0101010101010102
0.10101010101010101,1.0606060606060606
0.10101010101010101,1.1111111111111112
0.10101010101010101,1.1616161616161615
0.10101010101010101,1.2121212121212122
0.10101010101010101,1.2626262626262625
0.10101010101010101,1.3131313131313131
0.10101010101010101,1.3636363636363635
0.10101010101010101,1.4141414141414141
0.10101010101010101,1.4646464646464645
0.10101010101010101,1.5151515151515151
0.10101010101010101,1.5656565656565655
0.10101010101010101,1.6161616161616161
0.10101010101010101,1.6666666666666667
0.10101010101010101,1.7171717171717171
0.10101010101010101,1.7676767676767677
0.10101010101010101,1.8181818181818181
0.10101010101010101,1.8686868686868687
0.10101010101010101,1.9191919191919191
0.10101010101010101,1.9696969696969697
0.10101010101010101,2.0202020202020203
0.10101010101010101,2.0707070707070705
0.10101010101010101,2.121212121212121
0.10101010101010101,2.1717171717171717
0.10101010101010101,2.2222222222222223
0.10101010101010101,2.2727272727272725
0.10101010101010101,2.323232323232323
0.10101010101010101,2.3737373737373737
0.10101010101010101,2.4242424242424243
0.10101010101010101,2.474747474747475
0.10101010101010101,2.525252525252525
0.10101010101010101,2.5757575757575757
0.10101010101010101,2.6262626262626263
0.10101010101010101,2.676767676767677
0.10101010101010101,2.727272727272727
0.10101010101010101,2.7777777777777777
0.10101010101010101,2.8282828282828283
0.10101010101010101,2.878787878787879
0.10101010101010101,2.929292929292929
0.10101010101010101,2.9797979797979797
0.10101010101010101,3.0303030303030303
0.10101010101010101,3.080808080808081
0.10101010101010101,3.131313131313131
0.10101010101010101,3.1818181818181817
0.10101010101010101,3.2323232323232323
0.10101010101010101,3.282828282828283
0.10101010101010101,3.3333333333333335
0.10101010101010101,3.3838383838383836
0.10101010101010101,3.4343434343434343
0.10101010101010101,3.484848484848485
0.10101010101010101,3.5353535353535355
0.10101010101010101,3.5858585858585856
0.10101010101010101,3.6363636363636362
0.10101010101010101,3.686868686868687
0.10101010101010101,3.7373737373737375
0.10101010101010101,3.7878787878787876
0.10101010101010101,3.8383838383838382
0.10101010101010101,3.888888888888889
0.10101010101010101,3.9393939393939394
0.10101010101010101,3.9898989898989896
0.10101010101010101,4.040404040404041
0.10101010101010101,4.090909090909091
0.10101010101010101,4.141414141414141
0.10101010101010101,4.191919191919192
0.10101010101010101,4.242424242424242
0.10101010101010101,4.292929292929293
0.10101010101010101,4.343434343434343
0.10101010101010101,4.393939393939394
0.10101010101010101,4.444444444444445
0.10101010101010101,4.494949494949495
0.10101010101010101,4.545454545454545
0.10101010101010101,4.595959595959596
0.10101010101010101,4.646464646464646
0.10101010101010101,4.696969696969697
0.10101010101010101,4.747474747474747
0.10101010101010101,4.797979797979798
0.10101010101010101,4.848484848484849
0.10101010101010101,4.898989898989899
0.10101010101010101,4.94949494949495
0.10101010101010101,5.0
0.15151515151515152,0.15151515151515152
0.15151515151515152,0.20202020202020202
0.15151515151515152,0.25252525252525254
0.15151515151515152,0.30303030303030304
0.15151515151515152,0.35353535353535354
0.15151515151515152,0.40404040404040403
0.15151515151515152,0.45454545454545453
0.15151515151515152,0.5050505050505051
0.15151515151515152,0.5555555555555556
0.15151515151515152,0.6060606060606061
0.15151515151515152,0.6565656565656566
0.15151515151515152,0.7070707070707071
0.15151515151515152,0.7575757575757576
0.15151515151515152,0.8080808080808081
0.15151515151515152,0.8585858585858586
0.15151515151515152,0.9090909090909091
0.15151515151515152,0.9595959595959596
0.15151515151515152,1.0101010101010102
0.15151515151515152,1.0606060606060606
0.15151515151515152,1.1111111111111112
0.15151515151515152,1.1616161616161615
0.15151515151515152,1.2121212121212122
0.15151515151515152,1.2626262626262625
0.15151515151515152,1.3131313131313131
0.15151515151515152,1.3636363636363635
0.15151515151515152,1.4141414141414141
0.15151515151515152,1.4646464646464645
0.15151515151515152,1.5151515151515151
0.15151515151515152,1.5656565656565655
0.15151515151515152,1.6161616161616161
0.15151515151515152,1.6666666666666667
0.15151515151515152,1.7171717171717171
0.15151515151515152,1.7676767676767677
0.15151515151515152,1.8181818181818181
0.15151515151515152,1.8686868686868687
0.15151515151515152,1.9191919191919191
0.15151515151515152,1.9696969696969697
0.15151515151515152,2.0202020202020203
0.15151515151515152,2.0707070707070705
0.15151515151515152,2.121212121212121
0.15151515151515152,2.1717171717171717
0.15151515151515152,2.2222222222222223
0.15151515151515152,2.2727272727272725
0.15151515151515152,2.323232323232323
0.15151515151515152,2.3737373737373737
0.15151515151515152,2.4242424242424243
0.15151515151515152,2.474747474747475
0.15151515151515152,2.525252525252525
0.15151515151515152,2.5757575757575757
0.15151515151515152,2.6262626262626263
0.15151515151515152,2.676767676767677
0.15151515151515152,2.727272727272727
0.15151515151515152,2.7777777777777777
0.15151515151515152,2.8282828282828283
0.15151515151515152,2.878787878787879
0.15151515151515152,2.929292929292929
0.15151515151515152,2.9797979797979797
0.15151515151515152,3.0303030303030303
0.15151515151515152,3.080808080808081
0.15151515151515152,3.131313131313131
0.15151515151515152,3.1818181818181817
0.15151515151515152,3.2323232323232323
0.15151515151515152,3.282828282828283
0.15151515151515152,3.3333333333333335
0.15151515151515152,3.3838383838383836
0.15151515151515152,3.4343434343434343
0.15151515151515152,3.484848484848485
0.15151515151515152,3.5353535353535355
0.15151515151515152,3.5858585858585856
0.15151515151515152,3.6363636363636362
0.15151515151515152,3.686868686868687
0.15151515151515152,3.7373737373737375
0.15151515151515152,3.7878787878787876
0.15151515151515152,3.8383838383838382
0.15151515151515152,3.888888888888889
0.15151515151515152,3.9393939393939394
0.15151515151515152,3.9898989898989896
0.15151515151515152,4.040404040404041
0.15151515151515152,4.090909090909091
0.15151515151515152,4.141414141414141
0.15151515151515152,4.191919191919192
0.15151515151515152,4.242424242424242
0.15151515151515152,4.292929292929293
0.15151515151515152,4.343434343434343
0.15151515151515152,4.393939393939394
0.15151515151515152,4.444444444444445
0.15151515151515152,4.494949494949495
0.15151515151515152,4.545454545454545
0.15151515151515152,4.595959595959596
0.15151515151515152,4.646464646464646
0.15151515151515152,4.696969696969697
0.15151515151515152,4.747474747474747
0.15151515151515152,4.797979797979798
0.15151515151515152,4.848484848484849
0.15151515151515152,4.898989898989899
0.15151515151515152,4.94949494949495
0.15151515151515152,5.0
0.20202020202020202,0.20202020202020202
0.20202020202020202,0.25252525252525254
0.20202020202020202,0.30303030303030304
0.20202020202020202,0.35353535353535354
0.20202020202020202,0.40404040404040403
0.20202020202020202,0.45454545454545453
0.20202020202020202,0.5050505050505051
0.20202020202020202,0.5555555555555556
0.20202020202020202,0.6060606060606061
0.20202020202020202,0.6565656565656566
0.20202020202020202,0.7070707070707071
0.20202020202020202,0.7575757575757576
0.20202020202020202,0.8080808080808081
0.20202020202020202,0.8585858585858586
0.20202020202020202,0.9090909090909091
0.20202020202020202,0.9595959595959596
0.20202020202020202,1.0101010101010102
0.20202020202020202,1.0606060606060606
0.20202020202020202,1.1111111111111112
0.20202020202020202,1.1616161616161615
0.20202020202020202,1.2121212121212122
0.20202020202020202,1.2626262626262625
0.20202020202020202,1.3131313131313131
0.20202020202020202,1.3636363636363635
0.20202020202020202,1.4141414141414141
0.20202020202020202,1.4646464646464645
0.20202020202020202,1.5151515151515151
0.20202020202020202,1.5656565656565655
0.20202020202020202,1.6161616161616161
0.20202020202020202,1.6666666666666667
0.20202020202020202,1.7171717171717171
0.20202020202020202,1.7676767676767677
0.20202020202020202,1.8181818181818181
0.20202020202020202,1.8686868686868687
0.20202020202020202,1.9191919191919191
0.20202020202020202,1.9696969696969697
0.20202020202020202,2.0202020202020203
0.20202020202020202,2.0707070707070705
0.20202020202020202,2.121212121212121
0.20202020202020202,2.1717171717171717
0.20202020202020202,2.2222222222222223
0.20202020202020202,2.2727272727272725
0.20202020202020202,2.323232323232323
0.20202020202020202,2.3737373737373737
0.20202020202020202,2.4242424242424243
0.20202020202020202,2.474747474747475
0.20202020202020202,2.525252525252525
0.20202020202020202,2.5757575757575757
0.20202020202020202,2.6262626262626263
0.20202020202020202,2.676767676767677
0.20202020202020202,2.727272727272727
0.20202020202020202,2.7777777777777777
0.20202020202020202,2.8282828282828283
0.20202020202020202,2.878787878787879
0.20202020202020202,2.929292929292929
0.20202020202020202,2.9797979797979797
0.20202020202020202,3.0303030303030303
0.20202020202020202,3.080808080808081
0.20202020202020202,3.131313131313131
0.20202020202020202,3.1818181818181817
0.20202020202020202,3.2323232323232323
0.20202020202020202,3.282828282828283
0.20202020202020202,3.3333333333333335
0.20202020202020202,3.3838383838383836
0.20202020202020202,3.4343434343434343
0.20202020202020202,3.484848484848485
0.20202020202020202,3.5353535353535355
0.20202020202020202,3.5858585858585856
0.20202020202020202,3.6363636363636362
0.20202020202020202,3.686868686868687
0.20202020202020202,3.7373737373737375
0.20202020202020202,3.7878787878787876
0.20202020202020202,3.8383838383838382
0.20202020202020202,3.888888888888889
0.20202020202020202,3.9393939393939394
0.20202020202020202,3.9898989898989896
0.20202020202020202,4.040404040404041
0.20202020202020202,4.090909090909091
0.20202020202020202,4.141414141414141
0.20202020202020202,4.191919191919192
0.20202020202020202,4.242424242424242
0.20202020202020202,4.292929292929293
0.20202020202020202,4.343434343434343
0.20202020202020202,4.393939393939394
0.20202020202020202,4.444444444444445
0.20202020202020202,4.494949494949495
0.20202020202020202,4.545454545454545
0.20202020202020202,4.595959595959596
0.20202020202020202,4.646464646464646
0.20202020202020202,4.696969696969697
0.20202020202020202,4.747474747474747
0.20202020202020202,4.797979797979798
0.20202020202020202,4.848484848484849
0.20202020202020202,4.898989898989899
0.20202020202020202,4.94949494949495
0.20202020202020202,5.0
0.25252525252525254,0.25252525252525254
0.25252525252525254,0.30303030303030304
0.25252525252525254,0.35353535353535354
0.25252525252525254,0.40404040404040403
0.25252525252525254,0.45454545454545453
0.25252525252525254,0.5050505050505051
0.25252525252525254,0.5555555555555556
0.25252525252525254,0.6060606060606061
0.25252525252525254,0.6565656565656566
0.25252525252525254,0.7070707070707071
0.25252525252525254,0.7575757575757576
0.25252525252525254,0.8080808080808081
0.25252525252525254,0.8585858585858586
0.25252525252525254,0.9090909090909091
0.25252525252525254,0.9595959595959596
0.25252525252525254,1.0101010101010102
0.25252525252525254,1.0606060606060606
0.25252525252525254,1.1111111111111112
0.25252525252525254,1.1616161616161615
0.25252525252525254,1.2121212121212122
0.25252525252525254,1.2626262626262625
0.25252525252525254,1.3131313131313131
0.25252525252525254,1.3636363636363635
0.25252525252525254,1.4141414141414141
0.25252525252525254,1.4646464646464645
0.25252525252525254,1.5151515151515151
0.25252525252525254,1.5656565656565655
0.25252525252525254,1.6161616161616161
0.25252525252525254,1.6666666666666667
0.25252525252525254,1.7171717171717171
0.25252525252525254,1.7676767676767677
0.25252525252525254,1.8181818181818181
0.25252525252525254,1.8686868686868687
0.25252525252525254,1.9191919191919191
0.25252525252525254,1.9696969696969697
0.25252525252525254,2.0202020202020203
0.25252525252525254,2.0707070707070705
0.25252525252525254,2.121212121212121
0.25252525252525254,2.1717171717171717
0.25252525252525254,2.2222222222222223
0.25252525252525254,2.2727272727272725
0.25252525252525254,2.323232323232323
0.25252525252525254,2.3737373737373737
0.25252525252525254,2.4242424242424243
0.25252525252525254,2.474747474747475
0.25252525252525254,2.525252525252525
0.25252525252525254,2.5757575757575757
0.25252525252525254,2.6262626262626263
0.25252525252525254,2.676767676767677
0.25252525252525254,2.727272727272727
0.25252525252525254,2.7777777777777777
0.25252525252525254,2.8282828282828283
0.25252525252525254,2.878787878787879
0.25252525252525254,2.929292929292929
0.25252525252525254,2.9797979797979797
0.25252525252525254,3.0303030303030303
0.25252525252525254,3.080808080808081
0.25252525252525254,3.131313131313131
0.25252525252525254,3.1818181818181817
0.25252525252525254,3.2323232323232323
0.25252525252525254,3.282828282828283
0.25252525252525254,3.3333333333333335
0.25252525252525254,3.3838383838383836
0.25252525252525254,3.4343434343434343
0.25252525252525254,3.484848484848485
0.25252525252525254,3.5353535353535355
0.25252525252525254,3.5858585858585856
0.25252525252525254,3.6363636363636362
0.25252525252525254,3.686868686868687
0.25252525252525254,3.7373737373737375
0.25252525252525254,3.7878787878787876
0.25252525252525254,3.8383838383838382
0.25252525252525254,3.888888888888889
0.25252525252525254,3.9393939393939394
0.25252525252525254,3.9898989898989896
0.25252525252525254,4.040404040404041
0.25252525252525254,4.090909090909091
0.25252525252525254,4.141414141414141
0.25252525252525254,4.191919191919192
0.25252525252525254,4.242424242424242
0.25252525252525254,4.292929292929293
0.25252525252525254,4.343434343434343
0.25252525252525254,4.393939393939394
0.25252525252525254,4.444444444444445
0.25252525252525254,4.494949494949495
0.25252525252525254,4.545454545454545
0.25252525252525254,4.595959595959596
0.25252525252525254,4.646464646464646
0.25252525252525254,4.696969696969697
0.25252525252525254,4.747474747474747
0.25252525252525254,4.797979797979798
0.25252525252525254,4.848484848484849
0.25252525252525254,4.898989898989899
0.25252525252525254,4.94949494949495
0.25252525252525254,5.0
0.30303030303030304,0.30303030303030304
0.30303030303030304,0.35353535353535354
0.30303030303030304,0.40404040404040403
0.30303030303030304,0.45454545454545453
0.30303030303030304,0.5050505050505051
0.30303030303030304,0.5555555555555556
0.30303030303030304,0.6060606060606061
0.30303030303030304,0.6565656565656566
0.30303030303030304,0.7070707070707071
0.30303030303030304,0.7575757575757576
0.30303030303030304,0.8080808080808081
0.30303030303030304,0.8585858585858586
0.30303030303030304,0.9090909090909091
0.30303030303030304,0.9595959595959596
0.30303030303030304,1.0101010101010102
0.30303030303030304,1.0606060606060606
0.30303030303030304,1.1111111111111112
0.30303030303030304,1.1616161616161615
0.30303030303030304,1.2121212121212122
0.30303030303030304,1.2626262626262625
0.30303030303030304,1.3131313131313131
0.30303030303030304,1.3636363636363635
0.30303030303030304,1.4141414141414141
0.30303030303030304,1.4646464646464645
0.30303030303030304,1.5151515151515151
0.30303030303030304,1.5656565656565655
0.30303030303030304,1.6161616161616161
0.30303030303030304,1.6666666666666667
0.30303030303030304,1.7171717171717171
0.30303030303030304,1.7676767676767677
0.30303030303030304,1.8181818181818181
0.30303030303030304,1.8686868686868687
0.30303030303030304,1.9191919191919191
0.30303030303030304,1.9696969696969697
0.30303030303030304,2.0202020202020203
0.30303030303030304,2.0707070707070705
0.30303030303030304,2.121212121212121
0.30303030303030304,2.1717171717171717
0.30303030303030304,2.2222222222222223
0.30303030303030304,2.2727272727272725
0.30303030303030304,2.323232323232323
0.30303030303030304,2.3737373737373737
0.30303030303030304,2.4242424242424243
0.30303030303030304,2.474747474747475
0.30303030303030304,2.525252525252525
0.30303030303030304,2.5757575757575757
0.30303030303030304,2.6262626262626263
0.30303030303030304,2.676767676767677
0.30303030303030304,2.727272727272727
0.30303030303030304,2.7777777777777777
0.30303030303030304,2.8282828282828283
0.30303030303030304,2.878787878787879
0.30303030303030304,2.929292929292929
0.30303030303030304,2.9797979797979797
0.30303030303030304,3.0303030303030303
0.30303030303030304,3.080808080808081
0.30303030303030304,3.131313131313131
0.30303030303030304,3.1818181818181817
0.30303030303030304,3.2323232323232323
0.30303030303030304,3.282828282828283
0.30303030303030304,3.3333333333333335
0.30303030303030304,3.3838383838383836
0.30303030303030304,3.4343434343434343
0.30303030303030304,3.484848484848485
0.30303030303030304,3.5353535353535355
0.30303030303030304,3.5858585858585856
0.30303030303030304,3.6363636363636362
0.30303030303030304,3.686868686868687
0.30303030303030304,3.7373737373737375
0.30303030303030304,3.7878787878787876
0.30303030303030304,3.8383838383838382
0.30303030303030304,3.888888888888889
0.30303030303030304,3.9393939393939394
0.30303030303030304,3.9898989898989896
0.30303030303030304,4.040404040404041
0.30303030303030304,4.090909090909091
0.30303030303030304,4.141414141414141
0.30303030303030304,4.191919191919192
0.30303030303030304,4.242424242424242
0.30303030303030304,4.292929292929293
0.30303030303030304,4.343434343434343
0.30303030303030304,4.393939393939394
0.30303030303030304,4.444444444444445
0.30303030303030304,4.494949494949495
0.30303030303030304,4.545454545454545
0.30303030303030304,4.595959595959596
0.30303030303030304,4.646464646464646
0.30303030303030304,4.696969696969697
0.30303030303030304,4.747474747474747
0.30303030303030304,4.797979797979798
0.30303030303030304,4.848484848484849
0.30303030303030304,4.898989898989899
0.30303030303030304,4.94949494949495
0.30303030303030304,5.0
0.35353535353535354,0.35353535353535354
0.35353535353535354,0.40404040404040403
0.35353535353535354,0.45454545454545453
0.35353535353535354,0.5050505050505051
0.35353535353535354,0.5555555555555556
0.35353535353535354,0.6060606060606061
0.35353535353535354,0.6565656565656566
0.35353535353535354,0.7070707070707071
0.35353535353535354,0.7575757575757576
0.35353535353535354,0.8080808080808081
0.35353535353535354,0.8585858585858586
0.35353535353535354,0.9090909090909091
0.35353535353535354,0.9595959595959596
0.35353535353535354,1.0101010101010102
0.35353535353535354,1.0606060606060606
0.35353535353535354,1.1111111111111112
0.35353535353535354,1.1616161616161615
0.35353535353535354,1.2121212121212122
0.35353535353535354,1.2626262626262625
0.35353535353535354,1.3131313131313131
0.35353535353535354,1.3636363636363635
0.35353535353535354,1.4141414141414141
0.35353535353535354,1.4646464646464645
0.35353535353535354,1.5151515151515151
0.35353535353535354,1.5656565656565655
0.35353535353535354,1.6161616161616161
0.35353535353535354,1.6666666666666667
0.35353535353535354,1.7171717171717171
0.35353535353535354,1.7676767676767677
0.35353535353535354,1.8181818181818181
0.35353535353535354,1.8686868686868687
0.35353535353535354,1.9191919191919191
0.35353535353535354,1.9696969696969697
0.35353535353535354,2.0202020202020203
0.35353535353535354,2.0707070707070705
0.35353535353535354,2.121212121212121
0.35353535353535354,2.1717171717171717
0.35353535353535354,2.2222222222222223
0.35353535353535354,2.2727272727272725
0.35353535353535354,2.323232323232323
0.35353535353535354,2.3737373737373737
0.35353535353535354,2.4242424242424243
0.35353535353535354,2.474747474747475
0.35353535353535354,2.525252525252525
0.35353535353535354,2.5757575757575757
0.35353535353535354,2.6262626262626263
0.35353535353535354,2.676767676767677
0.35353535353535354,2.727272727272727
0.35353535353535354,2.7777777777777777
0.35353535353535354,2.8282828282828283
0.35353535353535354,2.878787878787879
0.35353535353535354,2.929292929292929
0.35353535353535354,2.9797979797979797
0.35353535353535354,3.0303030303030303
0.35353535353535354,3.080808080808081
0.35353535353535354,3.131313131313131
0.35353535353535354,3.1818181818181817
0.35353535353535354,3.2323232323232323
0.35353535353535354,3.282828282828283
0.35353535353535354,3.3333333333333335
0.35353535353535354,3.3838383838383836
0.35353535353535354,3.4343434343434343
0.35353535353535354,3.484848484848485
0.35353535353535354,3.5353535353535355
0.35353535353535354,3.5858585858585856
0.35353535353535354,3.6363636363636362
0.35353535353535354,3.686868686868687
0.35353535353535354,3.7373737373737375
0.35353535353535354,3.7878787878787876
0.35353535353535354,3.8383838383838382
0.35353535353535354,3.888888888888889
0.35353535353535354,3.9393939393939394
0.35353535353535354,3.9898989898989896
0.35353535353535354,4.040404040404041
0.35353535353535354,4.090909090909091
0.35353535353535354,4.141414141414141
0.35353535353535354,4.191919191919192
0.35353535353535354,4.242424242424242
0.35353535353535354,4.292929292929293
0.35353535353535354,4.343434343434343
0.35353535353535354,4.393939393939394
0.35353535353535354,4.444444444444445
0.35353535353535354,4.494949494949495
0.35353535353535354,4.545454545454545
0.35353535353535354,4.595959595959596
0.35353535353535354,4.646464646464646
0.35353535353535354,4.696969696969697
0.35353535353535354,4.747474747474747
0.35353535353535354,4.797979797979798
0.35353535353535354,4.848484848484849
0.35353535353535354,4.898989898989899
0.35353535353535354,4.94949494949495
0.35353535353535354,5.0
0.40404040404040403,0.40404040404040403
0.40404040404040403,0.45454545454545453
0.40404040404040403,0.5050505050505051
0.40404040404040403,0.5555555555555556
0.40404040404040403,0.6060606060606061
0.40404040404040403,0.6565656565656566
0.40404040404040403,0.7070707070707071
0.40404040404040403,0.7575757575757576
0.40404040404040403,0.8080808080808081
0.40404040404040403,0.8585858585858586
0.40404040404040403,0.9090909090909091
0.40404040404040403,0.9595959595959596
0.40404040404040403,1.0101010101010102
0.40404040404040403,1.0606060606060606
0.40404040404040403,1.1111111111111112
0.40404040404040403,1.1616161616161615
0.40404040404040403,1.2121212121212122
0.40404040404040403,1.2626262626262625
0.40404040404040403,1.3131313131313131
0.40404040404040403,1.3636363636363635
0.40404040404040403,1.4141414141414141
0.40404040404040403,1.4646464646464645
0.40404040404040403,1.5151515151515151
0.40404040404040403,1.5656565656565655
0.40404040404040403,1.6161616161616161
0.40404040404040403,1.6666666666666667
0.40404040404040403,1.7171717171717171
0.40404040404040403,1.7676767676767677
0.40404040404040403,1.8181818181818181
0.40404040404040403,1.8686868686868687
0.40404040404040403,1.9191919191919191
0.40404040404040403,1.9696969696969697
0.40404040404040403,2.0202020202020203
0.40404040404040403,2.0707070707070705
0.40404040404040403,2.121212121212121
0.40404040404040403,2.1717171717171717
0.40404040404040403,2.2222222222222223
0.40404040404040403,2.2727272727272725
0.40404040404040403,2.323232323232323
0.40404040404040403,2.3737373737373737
0.40404040404040403,2.4242424242424243
0.40404040404040403,2.474747474747475
0.40404040404040403,2.525252525252525
0.40404040404040403,2.5757575757575757
0.40404040404040403,2.6262626262626263
0.40404040404040403,2.676767676767677
0.40404040404040403,2.727272727272727
0.40404040404040403,2.7777777777777777
0.40404040404040403,2.8282828282828283
0.40404040404040403,2.878787878787879
